order_id,product_id,order_date,quantity,price,seller_id,category,revenue,returned,shipping_days,customer_segment
O007315,P00972,2022-12-04,2,53.2,S0143,Beauty,148.96,False,6,VIP
O007316,P01924,2023-05-28,3,139.19,S0033,Electronics,480.21,True,5,Returning
O007317,P01351,2023-02-18,2,18.33,S0066,Art & Crafts,36.66,False,5,New
O007318,P00010,2023-10-25,2,87.17,S0142,Jewelry,200.49,False,5,Returning
O007319,P00127,2023-06-05,1,44.85,S0034,Jewelry,51.58,False,3,Returning
O007320,P00985,2023-04-15,1,39.39,S0041,Electronics,55.15,False,8,VIP
O007321,P00669,2024-01-05,1,17.5,S0062,Home & Garden,17.5,False,5,New
O007322,P00231,2023-09-18,1,62.03,S0035,Home & Garden,86.84,False,5,VIP
O007323,P01039,2023-04-09,1,10.65,S0001,Home & Garden,10.65,False,5,New
O007324,P01811,2022-12-06,1,67.35,S0068,Toys & Games,67.35,False,2,New
O007325,P00487,2023-12-25,2,108.92,S0086,Jewelry,250.52,False,3,Returning
O007326,P00442,2023-02-07,1,10.67,S0011,Art & Crafts,12.27,False,4,Returning
O007327,P00878,2022-12-04,2,51.27,S0150,Sports,102.54,False,7,New
O007328,P01973,2023-01-04,1,61.29,S0019,Toys & Games,61.29,False,6,New
O007329,P01582,2023-09-03,2,56.87,S0111,Jewelry,113.74,False,4,New
O007330,P00274,2023-09-20,2,48.65,S0097,Home & Garden,136.22,False,4,VIP
O007331,P00618,2023-08-10,1,46.31,S0133,Art & Crafts,53.26,False,5,Returning
O007332,P01027,2023-05-28,1,66.37,S0056,Home & Garden,92.92,False,4,VIP
O007333,P00326,2022-11-30,1,27.22,S0041,Electronics,27.22,False,6,New
O007334,P00253,2022-11-10,1,12.71,S0145,Books,12.71,False,5,New
O007335,P01558,2023-04-09,1,31.0,S0135,Toys & Games,35.65,False,4,Returning
O007336,P01079,2022-08-31,1,92.19,S0089,Toys & Games,106.02,False,7,Returning
O007337,P00886,2022-12-26,2,22.1,S0049,Food & Beverage,61.88,False,3,VIP
O007338,P00448,2023-08-27,1,5.36,S0037,Sports,5.36,False,4,New
O007339,P01321,2023-10-20,1,36.61,S0038,Toys & Games,36.61,False,7,New
O007340,P01646,2023-01-14,2,89.08,S0024,Jewelry,178.16,False,4,New
O007341,P00373,2022-12-18,2,28.57,S0071,Books,57.14,False,6,New
O007342,P01759,2023-12-22,2,21.15,S0131,Food & Beverage,48.64,False,6,Returning
O007343,P00469,2022-12-24,2,17.17,S0109,Books,39.49,True,4,Returning
O007344,P00760,2022-11-10,1,27.32,S0096,Beauty,27.32,True,11,New
O007345,P01160,2023-01-20,1,5.23,S0021,Home & Garden,7.32,False,4,VIP
O007346,P00833,2023-03-19,1,42.76,S0131,Beauty,49.17,False,5,Returning
O007347,P01923,2023-02-03,1,25.48,S0091,Art & Crafts,29.3,False,4,Returning
O007348,P01949,2023-01-16,1,54.15,S0115,Sports,75.81,False,8,VIP
O007349,P01270,2022-09-10,1,58.13,S0050,Beauty,58.13,False,3,New
O007350,P00070,2023-09-03,1,101.38,S0034,Sports,116.59,False,2,Returning
O007351,P00481,2023-01-22,1,46.89,S0017,Fashion,53.92,False,2,Returning
O007352,P00530,2024-01-13,1,68.89,S0061,Toys & Games,79.22,False,2,Returning
O007353,P00490,2023-11-22,1,121.92,S0031,Beauty,140.21,False,7,Returning
O007354,P00503,2022-10-01,3,102.61,S0051,Electronics,354.0,True,6,Returning
O007355,P01009,2022-08-27,1,7.27,S0010,Toys & Games,8.36,True,10,Returning
O007356,P01722,2023-11-07,1,37.74,S0031,Art & Crafts,43.4,False,4,Returning
O007357,P00117,2023-10-15,1,64.95,S0145,Beauty,74.69,False,8,Returning
O007358,P01281,2023-01-07,1,16.71,S0035,Food & Beverage,19.22,False,6,Returning
O007359,P01814,2022-10-05,3,17.34,S0143,Toys & Games,59.82,False,4,Returning
O007360,P00607,2023-05-28,1,22.25,S0096,Beauty,25.59,False,2,Returning
O007361,P00919,2022-10-25,1,171.04,S0012,Art & Crafts,196.7,False,5,Returning
O007362,P00904,2022-11-21,2,12.54,S0127,Home & Garden,35.11,False,4,VIP
O007363,P01949,2023-03-19,2,54.15,S0115,Sports,108.3,False,4,New
O007364,P00428,2022-12-17,3,75.54,S0074,Books,226.62,False,6,New
O007365,P01139,2022-08-28,1,20.23,S0037,Art & Crafts,20.23,False,4,New
O007366,P00494,2023-03-31,3,225.13,S0053,Sports,675.39,False,5,New
O007367,P00062,2023-07-29,1,64.51,S0022,Food & Beverage,74.19,True,4,Returning
O007368,P01811,2023-12-30,1,67.35,S0068,Toys & Games,67.35,False,5,New
O007369,P01851,2023-02-14,3,54.92,S0130,Beauty,189.47,False,5,Returning
O007370,P00497,2022-08-14,1,109.72,S0122,Beauty,126.18,False,3,Returning
O007371,P00636,2024-01-12,3,21.71,S0063,Books,65.13,False,2,New
O007372,P00080,2022-11-27,1,22.65,S0063,Electronics,22.65,False,5,New
O007373,P01683,2022-08-19,2,111.89,S0090,Books,223.78,False,3,New
O007374,P00485,2022-08-24,1,119.82,S0117,Sports,167.75,True,5,VIP
O007375,P01046,2023-12-10,3,25.93,S0043,Beauty,108.91,False,4,VIP
O007376,P00595,2023-11-09,2,7.71,S0120,Toys & Games,17.73,False,2,Returning
O007377,P01348,2023-11-15,3,41.94,S0073,Home & Garden,125.82,False,9,New
O007378,P01541,2022-12-07,1,23.64,S0032,Sports,27.19,False,5,Returning
O007379,P00261,2022-12-01,1,8.83,S0042,Food & Beverage,10.15,False,3,Returning
O007380,P01945,2023-11-05,2,22.61,S0039,Books,52.0,False,7,Returning
O007381,P01816,2024-01-10,1,38.87,S0079,Toys & Games,38.87,False,5,New
O007382,P00129,2023-07-11,1,29.82,S0008,Sports,34.29,False,3,Returning
O007383,P00626,2023-09-02,2,174.98,S0073,Art & Crafts,489.94,True,6,VIP
O007384,P00284,2023-07-02,1,10.56,S0068,Food & Beverage,12.14,False,3,Returning
O007385,P01071,2023-04-26,1,22.05,S0114,Food & Beverage,25.36,False,4,Returning
O007386,P01877,2022-11-10,1,24.06,S0129,Home & Garden,33.68,False,5,VIP
O007387,P01212,2024-01-15,1,8.67,S0072,Art & Crafts,9.97,False,4,Returning
O007388,P00019,2023-12-24,1,26.29,S0079,Fashion,30.23,False,2,Returning
O007389,P00599,2023-09-30,1,49.35,S0016,Electronics,49.35,False,2,New
O007390,P00654,2023-08-27,1,53.21,S0057,Sports,53.21,False,3,New
O007391,P00763,2024-01-06,2,31.94,S0012,Home & Garden,73.46,False,2,Returning
O007392,P00838,2023-08-20,1,82.65,S0126,Jewelry,95.05,False,6,Returning
O007393,P01906,2023-12-31,1,7.56,S0030,Food & Beverage,8.69,False,3,Returning
O007394,P01032,2023-06-29,2,35.93,S0114,Electronics,71.86,False,2,New
O007395,P01061,2023-04-05,2,62.25,S0085,Food & Beverage,143.17,False,2,Returning
O007396,P01622,2022-09-10,1,148.53,S0111,Toys & Games,170.81,False,5,Returning
O007397,P00072,2023-06-20,1,39.8,S0045,Art & Crafts,39.8,False,2,New
O007398,P01405,2024-01-28,1,17.65,S0073,Food & Beverage,17.65,False,7,New
O007399,P01290,2023-05-26,1,15.39,S0031,Home & Garden,15.39,False,4,New
O007400,P01091,2022-09-03,1,76.24,S0063,Electronics,87.68,True,6,Returning
O007401,P00653,2022-09-13,1,193.45,S0107,Toys & Games,193.45,False,2,New
O007402,P01831,2022-09-16,2,28.05,S0023,Art & Crafts,56.1,False,6,New
O007403,P00064,2023-01-27,2,52.82,S0070,Fashion,105.64,False,10,New
O007404,P00030,2022-10-06,2,15.18,S0138,Food & Beverage,30.36,False,7,New
O007405,P01924,2023-08-12,1,139.19,S0033,Electronics,160.07,False,4,Returning
O007406,P00557,2023-05-31,1,62.27,S0118,Toys & Games,62.27,True,4,New
O007407,P00646,2024-01-13,2,68.13,S0148,Jewelry,156.7,False,4,Returning
O007408,P01040,2024-01-14,1,38.34,S0119,Sports,53.68,True,8,VIP
O007409,P00278,2022-12-17,2,47.45,S0047,Fashion,94.9,False,4,New
O007410,P01755,2022-12-29,1,6.22,S0058,Fashion,7.15,True,8,Returning
O007411,P00277,2022-10-01,1,23.16,S0141,Electronics,23.16,False,5,New
O007412,P00221,2022-12-10,1,48.88,S0150,Home & Garden,56.21,False,4,Returning
O007413,P01217,2023-02-12,1,172.21,S0050,Jewelry,172.21,False,3,New
O007414,P00670,2023-12-08,1,13.56,S0145,Toys & Games,15.59,False,4,Returning
O007415,P01048,2023-08-27,2,17.05,S0050,Art & Crafts,34.1,True,6,New
O007416,P00832,2023-11-24,1,33.28,S0122,Electronics,33.28,False,4,New
O007417,P00141,2022-08-11,1,14.85,S0150,Fashion,14.85,False,6,New
O007418,P00734,2023-12-25,1,103.35,S0023,Home & Garden,118.85,False,6,Returning
O007419,P00026,2024-01-18,1,31.37,S0081,Sports,31.37,False,5,New
O007420,P00098,2023-08-22,1,32.13,S0014,Beauty,44.98,False,5,VIP
O007421,P00276,2022-12-24,1,33.11,S0038,Fashion,33.11,False,8,New
O007422,P00573,2023-09-04,2,14.2,S0014,Toys & Games,32.66,False,6,Returning
O007423,P00892,2023-09-13,2,12.65,S0006,Books,29.1,False,6,Returning
O007424,P01267,2022-10-16,1,11.8,S0027,Books,11.8,False,4,New
O007425,P01926,2024-01-11,1,49.52,S0016,Beauty,49.52,False,6,New
O007426,P01963,2022-11-21,2,46.8,S0084,Toys & Games,107.64,False,2,Returning
O007427,P00433,2022-08-14,2,16.67,S0125,Food & Beverage,38.34,False,3,Returning
O007428,P00009,2023-07-04,2,45.57,S0085,Jewelry,104.81,False,5,Returning
O007429,P00896,2023-09-14,1,68.41,S0114,Electronics,95.77,False,5,VIP
O007430,P00869,2023-12-30,1,62.94,S0054,Books,62.94,False,7,New
O007431,P00933,2022-11-05,1,76.45,S0082,Electronics,76.45,False,3,New
O007432,P00272,2023-09-25,2,100.63,S0123,Sports,231.45,False,5,Returning
O007433,P01796,2023-05-30,2,11.43,S0125,Toys & Games,22.86,False,9,New
O007434,P00032,2023-08-27,2,34.27,S0074,Toys & Games,68.54,False,4,New
O007435,P00852,2023-06-20,2,111.89,S0082,Jewelry,257.35,False,3,Returning
O007436,P00605,2022-10-24,3,65.99,S0141,Jewelry,227.67,False,6,Returning
O007437,P01503,2023-08-22,2,43.32,S0038,Home & Garden,121.3,False,5,VIP
O007438,P01152,2022-10-30,1,35.32,S0117,Toys & Games,40.62,False,3,Returning
O007439,P01773,2023-08-26,1,9.17,S0081,Books,9.17,False,4,New
O007440,P00017,2023-05-16,1,5.53,S0082,Books,5.53,False,4,New
O007441,P01577,2023-09-21,3,24.47,S0019,Food & Beverage,73.41,False,4,New
O007442,P01497,2022-09-07,1,41.67,S0005,Home & Garden,41.67,False,5,New
O007443,P00301,2023-03-27,2,81.17,S0047,Toys & Games,186.69,True,3,Returning
O007444,P01808,2023-03-25,2,35.18,S0021,Fashion,80.91,False,2,Returning
O007445,P01812,2022-10-20,2,50.64,S0110,Fashion,101.28,False,5,New
O007446,P00042,2023-11-26,2,141.8,S0111,Beauty,326.14,False,7,Returning
O007447,P01802,2022-12-10,3,46.37,S0138,Sports,194.75,False,5,VIP
O007448,P00052,2022-09-25,1,76.38,S0096,Electronics,76.38,True,4,New
O007449,P00188,2023-12-02,1,42.49,S0100,Food & Beverage,42.49,False,5,New
O007450,P01968,2023-04-16,1,18.43,S0102,Toys & Games,21.19,True,5,Returning
O007451,P00151,2023-03-14,1,14.19,S0055,Toys & Games,14.19,False,4,New
O007452,P01268,2023-01-14,1,7.77,S0149,Food & Beverage,8.94,False,6,Returning
O007453,P01825,2023-01-31,1,33.09,S0066,Art & Crafts,46.33,False,2,VIP
O007454,P01515,2023-01-14,1,59.79,S0105,Sports,68.76,False,2,Returning
O007455,P01151,2023-07-31,1,11.29,S0047,Books,11.29,False,6,New
O007456,P01741,2023-10-10,1,2.59,S0082,Books,2.59,False,4,New
O007457,P00409,2023-05-14,3,37.07,S0067,Beauty,127.89,False,6,Returning
O007458,P01842,2022-11-27,1,26.48,S0072,Electronics,30.45,False,6,Returning
O007459,P01893,2023-11-11,2,20.82,S0148,Art & Crafts,47.89,False,3,Returning
O007460,P01636,2023-01-23,1,44.29,S0017,Sports,50.93,False,7,Returning
O007461,P00344,2023-01-29,2,15.31,S0117,Fashion,35.21,False,8,Returning
O007462,P01990,2023-01-07,1,16.58,S0089,Electronics,16.58,False,5,New
O007463,P00591,2022-12-06,1,105.8,S0037,Food & Beverage,105.8,False,7,New
O007464,P01719,2022-12-03,1,19.19,S0060,Food & Beverage,22.07,False,3,Returning
O007465,P01122,2023-04-30,3,27.84,S0049,Beauty,96.05,False,2,Returning
O007466,P01092,2022-09-15,2,9.65,S0073,Food & Beverage,27.02,False,5,VIP
O007467,P00846,2023-10-19,2,14.15,S0139,Books,28.3,False,6,New
O007468,P00900,2023-09-22,1,54.78,S0062,Art & Crafts,76.69,False,9,VIP
O007469,P00028,2023-11-16,2,12.69,S0029,Books,25.38,False,4,New
O007470,P01053,2023-01-15,1,59.28,S0128,Art & Crafts,68.17,False,3,Returning
O007471,P01874,2023-08-19,2,9.21,S0046,Food & Beverage,21.18,False,3,Returning
O007472,P00634,2023-02-26,3,58.42,S0124,Home & Garden,201.55,False,5,Returning
O007473,P00212,2023-03-22,1,135.1,S0078,Jewelry,155.36,True,4,Returning
O007474,P00688,2024-01-28,2,116.42,S0009,Art & Crafts,232.84,False,3,New
O007475,P01641,2023-07-16,1,63.96,S0003,Beauty,63.96,False,5,New
O007476,P01504,2024-01-27,1,23.38,S0111,Art & Crafts,23.38,False,4,New
O007477,P00072,2023-02-28,1,39.8,S0045,Art & Crafts,39.8,False,2,New
O007478,P01515,2024-01-07,2,59.79,S0105,Sports,137.52,False,4,Returning
O007479,P00110,2022-11-05,1,14.31,S0028,Food & Beverage,16.46,False,2,Returning
O007480,P01137,2023-05-28,3,7.71,S0133,Toys & Games,26.6,False,2,Returning
O007481,P01421,2022-12-01,3,82.17,S0124,Art & Crafts,283.49,False,8,Returning
O007482,P00232,2023-02-06,3,125.19,S0005,Toys & Games,431.91,False,3,Returning
O007483,P00043,2023-10-08,3,55.41,S0080,Art & Crafts,166.23,True,6,New
O007484,P00265,2022-10-07,1,23.69,S0038,Electronics,23.69,True,4,New
O007485,P01832,2022-08-19,1,8.6,S0089,Beauty,12.04,False,3,VIP
O007486,P00046,2023-09-22,2,21.72,S0144,Toys & Games,49.96,False,4,Returning
O007487,P01594,2022-12-09,3,12.9,S0132,Food & Beverage,38.7,False,4,New
O007488,P01249,2023-12-05,2,83.72,S0068,Beauty,167.44,False,5,New
O007489,P01976,2023-05-03,1,23.66,S0063,Toys & Games,23.66,False,3,New
O007490,P01676,2024-02-04,1,16.05,S0143,Books,16.05,False,4,New
O007491,P01125,2022-12-21,2,9.85,S0011,Books,27.58,False,5,VIP
O007492,P01305,2022-12-17,1,6.36,S0023,Beauty,7.31,False,2,Returning
O007493,P00238,2023-06-22,2,11.53,S0089,Food & Beverage,23.06,False,6,New
O007494,P00601,2023-05-29,1,32.48,S0126,Food & Beverage,37.35,False,5,Returning
O007495,P01270,2024-01-06,1,58.13,S0050,Beauty,66.85,False,7,Returning
O007496,P01936,2023-06-25,3,116.46,S0047,Home & Garden,489.13,False,5,VIP
O007497,P00691,2022-12-10,1,14.09,S0005,Food & Beverage,16.2,False,3,Returning
O007498,P01916,2023-02-11,3,60.94,S0150,Sports,255.95,False,3,VIP
O007499,P00976,2024-01-20,2,54.96,S0100,Fashion,153.89,False,5,VIP
O007500,P00743,2023-04-22,1,3.83,S0039,Books,3.83,False,3,New
O007501,P01123,2023-11-12,2,45.42,S0035,Art & Crafts,104.47,False,4,Returning
O007502,P00727,2022-11-08,1,38.56,S0089,Art & Crafts,38.56,False,3,New
O007503,P00200,2023-04-13,1,336.16,S0063,Jewelry,336.16,False,2,New
O007504,P01013,2023-10-17,1,63.81,S0001,Home & Garden,63.81,False,7,New
O007505,P01280,2022-10-25,1,45.0,S0102,Fashion,63.0,False,8,VIP
O007506,P00437,2023-09-04,2,24.62,S0082,Toys & Games,56.63,False,4,Returning
O007507,P00494,2022-09-18,1,225.13,S0053,Sports,225.13,False,5,New
O007508,P01460,2023-12-14,1,18.36,S0129,Toys & Games,18.36,False,6,New
O007509,P00707,2023-04-17,2,33.65,S0093,Electronics,67.3,False,4,New
O007510,P01916,2022-12-10,1,60.94,S0150,Sports,60.94,False,3,New
O007511,P00024,2023-03-24,2,50.7,S0106,Sports,101.4,False,4,New
O007512,P01387,2023-06-14,1,99.06,S0060,Fashion,99.06,False,5,New
O007513,P00270,2023-12-06,2,14.58,S0010,Fashion,29.16,False,7,New
O007514,P00790,2023-02-26,2,49.82,S0029,Sports,99.64,False,3,New
O007515,P00738,2023-12-31,3,48.93,S0082,Jewelry,168.81,False,9,Returning
O007516,P01252,2024-01-13,3,42.86,S0032,Home & Garden,147.87,False,2,Returning
O007517,P00128,2022-10-14,2,47.69,S0111,Fashion,95.38,False,3,New
O007518,P00543,2022-10-24,1,18.72,S0044,Home & Garden,18.72,False,4,New
O007519,P01877,2022-10-02,1,24.06,S0129,Home & Garden,27.67,True,8,Returning
O007520,P01787,2023-11-24,2,37.93,S0002,Sports,87.24,False,8,Returning
O007521,P01082,2023-10-21,1,12.29,S0001,Books,14.13,False,3,Returning
O007522,P00325,2023-06-18,3,52.55,S0040,Home & Garden,220.71,True,4,VIP
O007523,P00659,2023-08-14,2,61.43,S0005,Food & Beverage,122.86,True,6,New
O007524,P01130,2023-11-14,2,7.62,S0003,Fashion,15.24,False,4,New
O007525,P01461,2023-04-28,3,59.15,S0130,Art & Crafts,204.07,False,5,Returning
O007526,P00085,2023-12-17,1,137.93,S0036,Electronics,137.93,False,2,New
O007527,P01026,2023-01-31,1,60.27,S0044,Jewelry,60.27,False,3,New
O007528,P01461,2023-08-02,3,59.15,S0130,Art & Crafts,177.45,False,7,New
O007529,P00451,2023-04-29,3,16.23,S0099,Home & Garden,55.99,False,7,Returning
O007530,P01839,2024-01-28,1,8.57,S0008,Food & Beverage,9.86,False,4,Returning
O007531,P01907,2022-09-02,1,116.54,S0021,Jewelry,116.54,False,6,New
O007532,P01589,2023-03-26,1,11.4,S0072,Food & Beverage,13.11,False,5,Returning
O007533,P01465,2023-04-01,1,10.51,S0097,Electronics,10.51,False,5,New
O007534,P01246,2023-06-10,2,39.88,S0024,Art & Crafts,91.72,True,6,Returning
O007535,P00994,2023-02-04,2,29.59,S0145,Home & Garden,68.06,False,9,Returning
O007536,P01049,2023-09-03,2,63.42,S0029,Books,126.84,True,4,New
O007537,P01059,2022-12-04,3,30.24,S0119,Fashion,90.72,False,5,New
O007538,P00669,2023-02-12,1,17.5,S0062,Home & Garden,20.12,False,8,Returning
O007539,P00972,2023-02-11,1,53.2,S0143,Beauty,53.2,True,6,New
O007540,P00343,2023-01-22,1,21.18,S0057,Toys & Games,29.65,False,4,VIP
O007541,P00988,2023-05-07,2,23.32,S0125,Jewelry,53.64,False,5,Returning
O007542,P01390,2023-10-15,2,63.52,S0043,Art & Crafts,146.1,False,2,Returning
O007543,P01681,2024-01-27,2,28.27,S0103,Toys & Games,65.02,False,7,Returning
O007544,P01360,2023-10-22,1,19.46,S0095,Art & Crafts,19.46,False,3,New
O007545,P01457,2022-12-10,1,59.07,S0017,Sports,59.07,True,3,New
O007546,P00952,2023-07-23,2,11.27,S0004,Electronics,25.92,False,5,Returning
O007547,P00457,2023-05-06,2,12.75,S0059,Books,35.7,True,8,VIP
O007548,P00899,2023-04-15,1,67.36,S0092,Fashion,77.46,False,5,Returning
O007549,P01814,2023-10-07,2,17.34,S0143,Toys & Games,34.68,False,6,New
O007550,P01503,2022-08-13,2,43.32,S0038,Home & Garden,121.3,False,7,VIP
O007551,P00398,2023-12-19,2,126.39,S0010,Sports,290.7,False,3,Returning
O007552,P00899,2023-05-28,1,67.36,S0092,Fashion,77.46,False,9,Returning
O007553,P01830,2023-02-21,1,5.62,S0006,Books,6.46,False,6,Returning
O007554,P00343,2022-09-04,3,21.18,S0057,Toys & Games,73.07,False,7,Returning
O007555,P01813,2022-12-21,3,7.54,S0116,Sports,31.67,False,8,VIP
O007556,P01715,2022-09-04,1,14.88,S0057,Art & Crafts,14.88,False,10,New
O007557,P01304,2023-09-30,1,89.16,S0030,Electronics,102.53,False,5,Returning
O007558,P01376,2023-08-05,1,60.07,S0068,Art & Crafts,84.1,False,6,VIP
O007559,P00813,2022-10-10,1,79.26,S0025,Beauty,110.96,False,8,VIP
O007560,P01221,2023-09-04,2,27.95,S0089,Food & Beverage,64.28,False,3,Returning
O007561,P01249,2023-07-21,3,83.72,S0068,Beauty,288.83,False,4,Returning
O007562,P00940,2022-12-10,1,39.04,S0059,Home & Garden,54.66,False,3,VIP
O007563,P00047,2023-06-15,1,95.18,S0008,Home & Garden,95.18,False,6,New
O007564,P01209,2023-04-30,1,10.33,S0122,Books,10.33,True,2,New
O007565,P00915,2023-10-08,2,13.23,S0106,Books,26.46,False,5,New
O007566,P00162,2023-11-26,2,7.36,S0134,Beauty,16.93,False,4,Returning
O007567,P01667,2024-01-19,1,11.97,S0113,Toys & Games,13.77,False,5,Returning
O007568,P00295,2024-01-01,1,13.82,S0011,Fashion,15.89,False,9,Returning
O007569,P00092,2024-01-06,1,107.72,S0056,Electronics,150.81,False,5,VIP
O007570,P01611,2022-09-17,1,55.14,S0012,Beauty,55.14,False,2,New
O007571,P01980,2023-09-15,1,35.6,S0121,Sports,40.94,False,8,Returning
O007572,P01674,2023-11-27,2,22.48,S0148,Beauty,51.7,False,8,Returning
O007573,P01192,2023-04-12,1,110.43,S0007,Jewelry,110.43,False,5,New
O007574,P01282,2023-10-29,1,96.26,S0098,Sports,110.7,False,5,Returning
O007575,P00750,2022-09-23,1,6.48,S0088,Books,7.45,False,3,Returning
O007576,P00557,2023-03-19,1,62.27,S0118,Toys & Games,87.18,True,9,VIP
O007577,P01947,2022-09-15,1,8.89,S0099,Food & Beverage,10.22,False,4,Returning
O007578,P00309,2022-11-21,1,11.66,S0104,Toys & Games,16.32,False,5,VIP
O007579,P01673,2023-12-09,2,102.06,S0004,Beauty,234.74,False,5,Returning
O007580,P01639,2024-01-18,1,87.53,S0004,Electronics,100.66,False,2,Returning
O007581,P01153,2023-08-13,1,108.43,S0124,Books,124.69,False,6,Returning
O007582,P01697,2024-01-02,2,14.07,S0147,Home & Garden,32.36,False,10,Returning
O007583,P01574,2022-12-04,1,48.98,S0097,Fashion,56.33,False,5,Returning
O007584,P00569,2022-10-21,1,119.48,S0145,Food & Beverage,119.48,False,3,New
O007585,P01185,2023-08-23,2,34.34,S0141,Toys & Games,78.98,False,5,Returning
O007586,P00176,2022-09-17,3,47.51,S0020,Fashion,163.91,False,8,Returning
O007587,P01795,2023-03-26,1,69.33,S0112,Fashion,97.06,True,8,VIP
O007588,P01312,2024-01-28,1,74.46,S0108,Jewelry,85.63,False,6,Returning
O007589,P00973,2023-09-17,1,3.81,S0099,Fashion,4.38,False,4,Returning
O007590,P01429,2023-02-15,3,65.01,S0133,Beauty,224.28,False,5,Returning
O007591,P01860,2023-02-25,1,20.99,S0040,Food & Beverage,24.14,False,2,Returning
O007592,P01681,2022-09-29,1,28.27,S0103,Toys & Games,28.27,True,5,New
O007593,P00938,2023-06-06,2,9.6,S0056,Food & Beverage,22.08,False,9,Returning
O007594,P01604,2024-01-14,1,12.48,S0112,Fashion,17.47,False,4,VIP
O007595,P01364,2022-12-24,3,7.66,S0080,Books,26.43,False,7,Returning
O007596,P01019,2024-01-24,2,33.5,S0064,Food & Beverage,77.05,False,3,Returning
O007597,P01292,2023-01-16,3,166.92,S0055,Jewelry,500.76,False,6,New
O007598,P00218,2022-11-04,1,75.66,S0001,Electronics,87.01,False,2,Returning
O007599,P00813,2023-12-01,2,79.26,S0025,Beauty,158.52,False,3,New
O007600,P00164,2023-05-18,2,16.15,S0113,Jewelry,37.14,False,3,Returning
O007601,P01872,2023-11-03,1,34.79,S0012,Books,34.79,False,5,New
O007602,P01715,2022-10-29,3,14.88,S0057,Art & Crafts,44.64,False,3,New
O007603,P01415,2024-01-10,1,48.65,S0017,Fashion,48.65,False,2,New
O007604,P01441,2022-12-04,3,52.12,S0082,Toys & Games,179.81,False,7,Returning
O007605,P00048,2023-04-08,2,48.17,S0132,Sports,96.34,False,4,New
O007606,P01218,2024-01-23,2,35.27,S0019,Art & Crafts,70.54,False,8,New
O007607,P00801,2024-01-15,1,19.81,S0021,Sports,22.78,False,5,Returning
O007608,P00718,2022-12-03,1,77.56,S0080,Electronics,89.19,False,2,Returning
O007609,P00084,2023-06-25,1,39.8,S0026,Jewelry,39.8,True,8,New
O007610,P00613,2023-09-02,2,40.73,S0016,Beauty,81.46,False,4,New
O007611,P01691,2023-09-09,1,24.83,S0113,Toys & Games,28.55,False,3,Returning
O007612,P01071,2022-11-16,2,22.05,S0114,Food & Beverage,61.74,False,6,VIP
O007613,P00234,2023-07-02,2,17.13,S0123,Food & Beverage,39.4,False,7,Returning
O007614,P01877,2022-11-12,1,24.06,S0129,Home & Garden,27.67,True,3,Returning
O007615,P00962,2023-01-30,2,33.88,S0079,Beauty,77.92,False,11,Returning
O007616,P01323,2023-12-18,3,39.71,S0036,Fashion,119.13,False,11,New
O007617,P00848,2022-09-17,1,49.54,S0072,Sports,56.97,False,8,Returning
O007618,P00147,2023-11-04,2,36.22,S0075,Books,72.44,False,2,New
O007619,P00196,2022-11-27,1,41.73,S0013,Sports,41.73,False,4,New
O007620,P00906,2023-01-22,1,17.85,S0084,Beauty,17.85,False,2,New
O007621,P01014,2023-05-14,3,220.31,S0133,Food & Beverage,760.07,False,3,Returning
O007622,P01046,2022-12-13,3,25.93,S0043,Beauty,77.79,False,8,New
O007623,P01996,2023-03-30,3,23.45,S0008,Food & Beverage,80.9,False,4,Returning
O007624,P01218,2023-10-21,2,35.27,S0019,Art & Crafts,70.54,False,4,New
O007625,P00386,2023-01-04,1,21.63,S0078,Beauty,24.87,False,7,Returning
O007626,P00364,2023-07-30,2,141.69,S0081,Sports,283.38,False,7,New
O007627,P01890,2022-10-16,1,51.33,S0131,Books,51.33,False,8,New
O007628,P00274,2022-09-11,1,48.65,S0097,Home & Garden,55.95,True,4,Returning
O007629,P01408,2023-06-04,1,39.59,S0080,Fashion,39.59,False,9,New
O007630,P00208,2023-03-11,1,328.56,S0095,Fashion,377.84,False,3,Returning
O007631,P00275,2023-12-28,1,121.95,S0118,Art & Crafts,121.95,False,5,New
O007632,P01007,2023-12-23,2,39.01,S0080,Beauty,89.72,False,5,Returning
O007633,P01753,2023-02-15,2,106.97,S0142,Electronics,246.03,True,5,Returning
O007634,P01950,2022-09-26,1,32.38,S0134,Home & Garden,45.33,False,2,VIP
O007635,P00496,2023-12-17,2,10.0,S0145,Food & Beverage,23.0,False,2,Returning
O007636,P00902,2023-03-12,1,22.59,S0062,Books,25.98,False,2,Returning
O007637,P01563,2023-07-02,3,47.74,S0092,Electronics,143.22,False,6,New
O007638,P01551,2023-05-28,1,22.79,S0149,Toys & Games,26.21,False,3,Returning
O007639,P00159,2022-08-27,1,102.74,S0075,Books,102.74,False,6,New
O007640,P00940,2023-07-09,3,39.04,S0059,Home & Garden,117.12,False,5,New
O007641,P01750,2022-12-03,1,33.3,S0149,Jewelry,33.3,False,9,New
O007642,P00460,2023-10-21,1,15.11,S0115,Food & Beverage,17.38,False,8,Returning
O007643,P00394,2023-05-06,1,110.27,S0055,Home & Garden,126.81,False,3,Returning
O007644,P00917,2022-11-29,2,40.01,S0012,Toys & Games,92.02,False,4,Returning
O007645,P00943,2023-10-09,1,64.54,S0093,Sports,90.36,False,7,VIP
