review_id,order_id,product_id,seller_id,category,rating,review_date,seller_response_days,has_seller_response,helpful_votes
R005657,O009909,P00681,S0011,Toys & Games,5.0,2022-11-12,11,False,14.0
R005658,O001338,P01264,S0060,Fashion,5.0,2023-02-01,13,False,15.0
R005659,O003902,P01505,S0112,Toys & Games,4.0,2023-02-11,13,False,11.0
R005660,O003011,P01021,S0028,Home & Garden,5.0,2023-01-31,7,True,14.0
R005661,O005042,P01976,S0063,Toys & Games,5.0,2022-12-30,3,True,12.0
R005662,O008826,P00388,S0113,Home & Garden,5.0,2023-01-22,8,False,13.0
R005663,O002251,P00222,S0060,Jewelry,5.0,2024-01-31,13,False,11.0
R005664,O006534,P00682,S0105,Sports,5.0,2023-06-06,4,True,12.0
R005665,O005040,P00215,S0137,Art & Crafts,5.0,2023-04-18,6,True,12.0
R005666,O002347,P01107,S0083,Art & Crafts,4.0,2022-10-22,9,False,10.0
R005667,O009283,P01676,S0143,Books,3.0,2024-01-19,9,False,11.0
R005668,O005486,P01463,S0048,Fashion,5.0,2024-01-02,8,False,12.0
R005669,O002785,P00661,S0047,Home & Garden,5.0,2022-10-06,8,False,12.0
R005670,O005120,P01071,S0114,Food & Beverage,5.0,2023-11-06,7,True,13.0
R005671,O007551,P00398,S0010,Sports,5.0,2024-01-02,7,True,14.0
R005672,O005556,P01715,S0057,Art & Crafts,5.0,2023-09-26,13,False,11.0
R005673,O005600,P01616,S0075,Beauty,5.0,2023-03-20,9,False,13.0
R005674,O007631,P00275,S0118,Art & Crafts,5.0,2024-01-02,9,False,15.0
R005675,O000151,P01067,S0086,Home & Garden,5.0,2023-04-10,11,False,15.0
R005676,O002805,P01983,S0120,Jewelry,5.0,2022-10-02,9,False,14.0
R005677,O005875,P00197,S0130,Jewelry,5.0,2023-10-27,6,True,13.0
R005678,O002087,P01157,S0051,Toys & Games,5.0,2023-01-01,3,True,15.0
R005679,O003752,P01700,S0069,Sports,5.0,2023-08-21,10,False,11.0
R005680,O005613,P00727,S0089,Art & Crafts,5.0,2023-09-27,2,True,12.0
R005681,O002260,P01633,S0004,Toys & Games,4.0,2023-12-01,5,True,8.0
R005682,O004018,P00919,S0012,Art & Crafts,5.0,2023-12-09,1,True,12.0
R005683,O006114,P00526,S0073,Art & Crafts,4.0,2023-04-01,9,False,11.0
R005684,O006059,P02000,S0110,Home & Garden,5.0,2022-10-24,10,False,18.0
R005685,O002425,P01712,S0039,Books,5.0,2023-03-29,11,False,14.0
R005686,O008035,P01303,S0144,Food & Beverage,5.0,2023-09-02,14,False,11.0
R005687,O003857,P00279,S0109,Home & Garden,5.0,2023-02-07,12,False,11.0
R005688,O000860,P00191,S0134,Art & Crafts,4.0,2024-01-08,12,False,9.0
R005689,O008171,P01914,S0023,Fashion,5.0,2023-10-31,10,False,11.0
R005690,O007592,P01681,S0103,Toys & Games,5.0,2022-09-30,12,False,12.0
R005691,O008098,P01068,S0034,Art & Crafts,5.0,2023-06-29,4,True,13.0
R005692,O007321,P00669,S0062,Home & Garden,5.0,2024-01-06,8,False,11.0
R005693,O008564,P01140,S0044,Sports,5.0,2023-06-25,3,True,13.0
R005694,O004740,P00923,S0122,Electronics,5.0,2023-02-22,6,True,13.0
R005695,O008595,P00926,S0100,Electronics,5.0,2022-12-20,9,False,13.0
R005696,O004463,P01656,S0076,Food & Beverage,5.0,2023-01-07,8,False,15.0
R005697,O005529,P01543,S0120,Art & Crafts,5.0,2022-11-01,7,True,12.0
R005698,O001365,P00855,S0032,Fashion,5.0,2024-01-07,12,False,16.0
R005699,O001780,P00423,S0046,Jewelry,5.0,2023-04-03,7,True,10.0
R005700,O009222,P01173,S0146,Toys & Games,5.0,2022-10-16,14,False,14.0
R005701,O004786,P01030,S0108,Books,5.0,2023-12-17,8,False,17.0
R005702,O006335,P01987,S0064,Jewelry,5.0,2023-07-09,13,False,10.0
R005703,O001819,P00582,S0116,Toys & Games,5.0,2023-04-10,4,True,12.0
R005704,O007800,P00790,S0029,Sports,5.0,2024-02-10,11,False,12.0
R005705,O004938,P01977,S0073,Electronics,5.0,2022-08-22,10,False,13.0
R005706,O002705,P00295,S0011,Fashion,5.0,2023-03-26,10,False,13.0
R005707,O005286,P01309,S0118,Electronics,5.0,2022-12-29,14,False,13.0
R005708,O000176,P01060,S0008,Toys & Games,5.0,2023-05-29,5,True,10.0
R005709,O007482,P00232,S0005,Toys & Games,5.0,2023-03-07,14,False,13.0
R005710,O002094,P01208,S0010,Beauty,5.0,2023-06-17,9,False,12.0
R005711,O008751,P00038,S0053,Books,4.0,2023-12-23,5,True,10.0
R005712,O003492,P00584,S0103,Art & Crafts,5.0,2023-01-11,14,False,11.0
R005713,O001921,P00982,S0119,Electronics,5.0,2022-09-27,3,True,13.0
R005714,O000083,P01694,S0081,Fashion,5.0,2023-10-18,5,True,11.0
R005715,O000817,P01028,S0111,Food & Beverage,5.0,2023-11-15,14,False,15.0
R005716,O008602,P01811,S0068,Toys & Games,5.0,2023-04-06,7,True,13.0
R005717,O007355,P01009,S0010,Toys & Games,4.0,2022-09-18,6,True,9.0
R005718,O004397,P00027,S0133,Toys & Games,5.0,2022-09-10,9,False,15.0
R005719,O009182,P01632,S0038,Jewelry,5.0,2024-01-31,11,False,11.0
R005720,O005569,P01510,S0049,Books,5.0,2023-10-04,11,False,14.0
R005721,O000284,P01030,S0108,Books,5.0,2023-10-03,5,True,12.0
R005722,O004121,P01232,S0011,Toys & Games,5.0,2023-09-05,14,False,15.0
R005723,O007481,P01421,S0124,Art & Crafts,5.0,2022-12-12,11,False,10.0
R005724,O000610,P00902,S0062,Books,5.0,2023-03-06,12,False,13.0
R005725,O002916,P00356,S0108,Books,5.0,2023-05-18,7,True,12.0
R005726,O001814,P01012,S0105,Sports,5.0,2023-09-12,3,True,12.0
R005727,O001272,P01919,S0108,Sports,5.0,2023-05-11,11,False,14.0
R005728,O005925,P00128,S0111,Fashion,5.0,2022-10-01,13,False,13.0
R005729,O009596,P01383,S0031,Toys & Games,5.0,2023-02-25,5,True,13.0
R005730,O002995,P00921,S0025,Jewelry,5.0,2023-01-27,14,False,14.0
R005731,O007110,P01934,S0067,Jewelry,5.0,2022-10-19,8,False,13.0
R005732,O008614,P00954,S0126,Toys & Games,5.0,2022-11-13,14,False,11.0
R005733,O007357,P00117,S0145,Beauty,5.0,2023-10-25,13,False,11.0
R005734,O002643,P00657,S0006,Books,5.0,2022-11-12,13,False,15.0
R005735,O006554,P01403,S0099,Food & Beverage,5.0,2024-02-04,10,False,13.0
R005736,O004509,P00286,S0130,Jewelry,5.0,2023-11-19,9,False,13.0
R005737,O002306,P00466,S0022,Sports,5.0,2022-09-18,8,False,13.0
R005738,O006503,P00782,S0026,Electronics,5.0,2023-06-06,10,False,13.0
R005739,O006261,P00599,S0016,Electronics,5.0,2023-12-27,8,False,14.0
R005740,O004196,P01945,S0039,Books,5.0,2022-12-31,6,True,15.0
R005741,O005563,P01869,S0019,Food & Beverage,5.0,2023-03-25,14,False,12.0
R005742,O004841,P01004,S0010,Toys & Games,5.0,2023-07-30,10,False,14.0
R005743,O004656,P00208,S0095,Fashion,5.0,2023-05-23,7,True,10.0
R005744,O008148,P01331,S0055,Books,5.0,2023-11-26,11,False,14.0
R005745,O004169,P00840,S0009,Books,5.0,2023-11-10,9,False,14.0
R005746,O003850,P01723,S0084,Art & Crafts,5.0,2023-10-27,8,False,14.0
R005747,O009848,P00114,S0126,Sports,5.0,2023-10-21,10,False,13.0
R005748,O008402,P00696,S0133,Fashion,5.0,2023-01-04,11,False,15.0
R005749,O005254,P01865,S0107,Fashion,5.0,2022-08-30,14,False,16.0
R005750,O007885,P00958,S0105,Food & Beverage,5.0,2023-09-12,5,True,12.0
R005751,O005534,P01959,S0035,Electronics,5.0,2024-01-17,5,True,11.0
R005752,O002415,P00917,S0012,Toys & Games,5.0,2024-01-11,5,True,14.0
R005753,O003555,P00801,S0021,Sports,5.0,2023-08-15,11,False,13.0
R005754,O004692,P01006,S0014,Beauty,4.0,2023-05-28,12,False,11.0
R005755,O004499,P00639,S0011,Beauty,2.0,2023-02-05,12,False,7.0
R005756,O002196,P00588,S0045,Food & Beverage,5.0,2024-01-10,13,False,10.0
R005757,O005046,P00225,S0072,Fashion,5.0,2023-05-01,10,False,13.0
R005758,O002601,P00300,S0023,Jewelry,5.0,2023-06-05,9,False,14.0
R005759,O001519,P00899,S0092,Fashion,5.0,2023-10-07,9,False,14.0
R005760,O004765,P01459,S0137,Toys & Games,5.0,2022-10-04,6,True,11.0
R005761,O004315,P00320,S0031,Electronics,5.0,2022-10-13,8,False,13.0
R005762,O003367,P00878,S0150,Sports,5.0,2023-12-07,9,False,12.0
R005763,O006066,P00807,S0131,Art & Crafts,5.0,2023-02-17,12,False,12.0
R005764,O006583,P00504,S0036,Art & Crafts,4.0,2024-01-16,2,True,11.0
R005765,O002634,P01013,S0001,Home & Garden,5.0,2022-11-10,8,False,13.0
R005766,O007338,P00448,S0037,Sports,5.0,2023-08-31,14,False,12.0
R005767,O005634,P01595,S0104,Home & Garden,5.0,2023-02-17,11,False,12.0
R005768,O009169,P00541,S0019,Beauty,5.0,2023-04-16,11,False,12.0
R005769,O008790,P01059,S0119,Fashion,5.0,2022-09-26,3,True,13.0
R005770,O002435,P01761,S0049,Beauty,5.0,2024-02-10,6,True,13.0
R005771,O008278,P00945,S0135,Toys & Games,5.0,2023-02-19,7,True,13.0
R005772,O006759,P00679,S0101,Food & Beverage,5.0,2022-08-26,13,False,10.0
R005773,O006612,P01754,S0057,Sports,4.0,2022-10-03,14,False,12.0
R005774,O004521,P00612,S0062,Electronics,5.0,2022-10-25,11,False,15.0
R005775,O005588,P00342,S0137,Fashion,5.0,2023-09-21,6,True,11.0
R005776,O003546,P01000,S0045,Beauty,5.0,2022-11-25,13,False,15.0
R005777,O005966,P01406,S0115,Home & Garden,5.0,2023-10-08,9,False,11.0
R005778,O005993,P01408,S0080,Fashion,5.0,2023-10-18,10,False,14.0
R005779,O008806,P00069,S0046,Fashion,5.0,2023-04-29,6,True,16.0
R005780,O005532,P00034,S0084,Jewelry,4.0,2023-06-11,8,False,10.0
R005781,O005445,P00101,S0007,Beauty,5.0,2023-12-19,14,False,11.0
R005782,O000518,P01388,S0134,Jewelry,5.0,2023-03-24,12,False,12.0
R005783,O006111,P00124,S0146,Electronics,5.0,2023-09-06,12,False,17.0
R005784,O006865,P01231,S0143,Beauty,5.0,2022-09-13,10,False,12.0
R005785,O007961,P00288,S0115,Jewelry,5.0,2022-09-23,5,True,13.0
R005786,O001416,P00129,S0008,Sports,4.0,2023-11-21,5,True,11.0
R005787,O004665,P01122,S0049,Beauty,5.0,2023-03-20,8,False,12.0
R005788,O004457,P01279,S0002,Fashion,5.0,2023-09-21,5,True,13.0
R005789,O002762,P01971,S0110,Electronics,5.0,2022-08-15,8,False,11.0
R005790,O004856,P00193,S0005,Sports,5.0,2023-05-22,14,False,16.0
R005791,O000128,P00807,S0131,Art & Crafts,5.0,2022-11-29,14,False,15.0
R005792,O003475,P00764,S0150,Art & Crafts,5.0,2023-03-21,10,False,13.0
R005793,O007970,P01200,S0119,Fashion,5.0,2023-11-10,4,True,12.0
R005794,O004311,P01309,S0118,Electronics,5.0,2023-01-01,9,False,14.0
R005795,O002439,P01961,S0030,Books,4.0,2023-03-11,8,False,9.0
R005796,O003766,P01528,S0032,Beauty,5.0,2023-07-01,11,False,13.0
R005797,O006877,P01466,S0010,Fashion,5.0,2023-08-28,6,True,16.0
R005798,O005897,P01179,S0094,Toys & Games,5.0,2023-01-15,9,False,14.0
R005799,O005841,P00293,S0069,Art & Crafts,5.0,2022-09-19,10,False,14.0
R005800,O008843,P00769,S0120,Electronics,5.0,2022-12-22,5,True,16.0
R005801,O009771,P01838,S0074,Electronics,5.0,2023-02-16,5,True,12.0
R005802,O001474,P01144,S0070,Electronics,5.0,2023-02-02,3,True,12.0
R005803,O004822,P01978,S0124,Toys & Games,5.0,2023-09-27,13,False,13.0
R005804,O006916,P01811,S0068,Toys & Games,5.0,2022-09-01,7,True,14.0
R005805,O003561,P00960,S0098,Art & Crafts,5.0,2022-12-11,13,False,13.0
R005806,O003952,P01137,S0133,Toys & Games,5.0,2023-06-02,8,False,12.0
R005807,O000050,P00650,S0117,Electronics,5.0,2023-06-23,5,True,18.0
R005808,O005438,P00443,S0130,Jewelry,5.0,2023-03-21,8,False,11.0
R005809,O009898,P00205,S0143,Fashion,5.0,2024-01-30,13,False,14.0
R005810,O000888,P01992,S0053,Books,5.0,2022-10-11,7,True,10.0
R005811,O002617,P00214,S0120,Home & Garden,5.0,2023-09-11,9,False,12.0
R005812,O000517,P00832,S0122,Electronics,5.0,2023-10-22,7,True,15.0
R005813,O003169,P01092,S0073,Food & Beverage,5.0,2023-01-01,8,False,11.0
R005814,O002950,P01787,S0002,Sports,5.0,2022-09-17,5,True,14.0
R005815,O001425,P01462,S0060,Food & Beverage,5.0,2023-08-29,14,False,16.0
R005816,O000140,P01183,S0074,Beauty,5.0,2023-05-20,6,True,14.0
R005817,O001925,P01269,S0008,Beauty,5.0,2022-11-29,7,True,16.0
R005818,O002379,P00779,S0111,Books,5.0,2023-07-15,10,False,14.0
R005819,O003198,P01177,S0090,Toys & Games,5.0,2023-06-01,8,False,15.0
R005820,O005132,P00186,S0126,Beauty,5.0,2024-01-09,11,False,14.0
R005821,O000113,P00002,S0012,Books,5.0,2023-07-06,1,True,16.0
R005822,O004560,P01526,S0095,Fashion,4.0,2023-04-17,8,False,10.0
R005823,O004596,P00754,S0063,Art & Crafts,5.0,2022-12-20,5,True,13.0
R005824,O007998,P00525,S0109,Jewelry,5.0,2024-02-12,8,False,15.0
R005825,O003251,P01353,S0130,Fashion,5.0,2023-04-02,8,False,13.0
R005826,O004691,P00988,S0125,Jewelry,5.0,2023-11-17,14,False,14.0
R005827,O008116,P01744,S0007,Toys & Games,5.0,2023-02-23,9,False,13.0
R005828,O007768,P00394,S0055,Home & Garden,5.0,2023-08-22,5,True,17.0
R005829,O004547,P01061,S0085,Food & Beverage,5.0,2023-01-07,9,False,12.0
R005830,O007085,P00377,S0062,Sports,5.0,2022-12-07,11,False,13.0
R005831,O003278,P00432,S0112,Beauty,5.0,2024-01-14,10,False,10.0
R005832,O007543,P01681,S0103,Toys & Games,4.0,2024-02-01,8,False,9.0
R005833,O006594,P01853,S0080,Home & Garden,5.0,2023-02-01,10,False,12.0
R005834,O004069,P01564,S0029,Art & Crafts,5.0,2023-05-09,6,True,14.0
R005835,O004409,P00152,S0137,Jewelry,5.0,2023-04-12,7,True,12.0
R005836,O008645,P00182,S0142,Home & Garden,5.0,2023-12-06,10,False,12.0
R005837,O008589,P01010,S0076,Sports,4.0,2023-02-07,9,False,13.0
R005838,O007385,P01071,S0114,Food & Beverage,5.0,2023-05-14,6,True,15.0
R005839,O003223,P01407,S0007,Home & Garden,5.0,2024-02-06,13,False,11.0
R005840,O008211,P00647,S0093,Sports,5.0,2024-01-01,7,True,12.0
R005841,O000452,P01057,S0080,Home & Garden,5.0,2024-01-08,10,False,16.0
R005842,O003732,P00144,S0112,Fashion,5.0,2023-08-28,12,False,13.0
R005843,O008954,P01174,S0002,Food & Beverage,5.0,2022-10-26,0,True,14.0
R005844,O004987,P01505,S0112,Toys & Games,5.0,2022-10-29,13,False,12.0
R005845,O003664,P00605,S0141,Jewelry,4.0,2024-01-06,3,True,11.0
R005846,O002764,P01305,S0023,Beauty,5.0,2022-10-11,14,False,11.0
R005847,O000659,P01329,S0075,Fashion,5.0,2023-02-04,7,True,10.0
R005848,O007679,P01251,S0042,Jewelry,5.0,2023-07-13,8,False,13.0
R005849,O007677,P00634,S0124,Home & Garden,5.0,2023-12-05,11,False,11.0
R005850,O004621,P01918,S0069,Fashion,5.0,2022-09-22,10,False,12.0
R005851,O001000,P01230,S0037,Fashion,5.0,2023-10-18,10,False,13.0
R005852,O000390,P00761,S0068,Food & Beverage,5.0,2023-10-25,3,True,11.0
R005853,O003408,P01212,S0072,Art & Crafts,5.0,2022-12-31,11,False,13.0
R005854,O001477,P00646,S0148,Jewelry,5.0,2022-12-10,9,False,17.0
R005855,O002241,P01722,S0031,Art & Crafts,5.0,2023-06-08,5,True,11.0
R005856,O002387,P01552,S0141,Home & Garden,5.0,2024-02-01,3,True,11.0
R005857,O009140,P01074,S0136,Jewelry,5.0,2022-12-16,8,False,11.0
R005858,O000993,P00944,S0097,Fashion,5.0,2022-10-06,9,False,14.0
R005859,O004998,P00434,S0147,Food & Beverage,5.0,2023-10-04,6,True,12.0
R005860,O003923,P01773,S0081,Books,5.0,2022-09-27,3,True,15.0
R005861,O002973,P01601,S0128,Art & Crafts,5.0,2023-05-31,8,False,16.0
R005862,O003387,P00144,S0112,Fashion,5.0,2023-06-28,11,False,16.0
R005863,O007886,P01358,S0054,Beauty,5.0,2023-08-03,3,True,12.0
R005864,O008813,P00570,S0026,Fashion,5.0,2024-01-22,6,True,14.0
R005865,O004770,P00126,S0111,Home & Garden,4.0,2024-02-07,8,False,11.0
R005866,O001294,P01066,S0005,Art & Crafts,5.0,2022-08-27,10,False,12.0
R005867,O001825,P00918,S0087,Toys & Games,4.0,2022-11-19,5,True,13.0
R005868,O002874,P01764,S0089,Books,5.0,2023-12-17,6,True,12.0
R005869,O004174,P00150,S0095,Art & Crafts,5.0,2023-09-18,8,False,11.0
R005870,O002536,P00597,S0093,Jewelry,5.0,2023-01-05,8,False,13.0
R005871,O009133,P00949,S0024,Sports,4.0,2023-07-21,9,False,12.0
R005872,O001908,P01008,S0093,Fashion,5.0,2023-07-13,7,True,14.0
R005873,O000043,P00238,S0089,Food & Beverage,5.0,2023-10-06,4,True,12.0
R005874,O009492,P01969,S0150,Fashion,5.0,2023-05-10,9,False,10.0
R005875,O000369,P01949,S0115,Sports,3.0,2023-10-13,5,True,11.0
R005876,O001152,P01952,S0098,Art & Crafts,5.0,2023-03-22,12,False,11.0
R005877,O007753,P01277,S0070,Electronics,5.0,2023-04-13,1,True,14.0
R005878,O006359,P01913,S0075,Jewelry,4.0,2023-11-04,7,True,10.0
R005879,O005913,P00817,S0015,Fashion,5.0,2023-04-05,10,False,12.0
R005880,O006508,P00528,S0017,Books,5.0,2022-11-06,9,False,11.0
R005881,O007526,P00085,S0036,Electronics,5.0,2024-01-02,6,True,13.0
R005882,O004161,P01991,S0142,Beauty,5.0,2023-06-04,13,False,12.0
R005883,O004288,P01104,S0082,Art & Crafts,5.0,2023-01-12,7,True,12.0
R005884,O007776,P00722,S0059,Toys & Games,5.0,2023-12-23,14,False,18.0
R005885,O006715,P01758,S0069,Art & Crafts,5.0,2023-07-10,10,False,10.0
R005886,O000175,P00504,S0036,Art & Crafts,5.0,2024-02-16,8,False,13.0
R005887,O001904,P00578,S0115,Books,4.0,2023-07-11,6,True,10.0
R005888,O001100,P00836,S0015,Art & Crafts,5.0,2023-08-10,8,False,13.0
R005889,O008115,P00515,S0098,Toys & Games,5.0,2024-02-06,9,False,13.0
R005890,O003409,P01724,S0036,Electronics,4.0,2023-04-30,3,True,9.0
R005891,O001539,P00776,S0139,Beauty,5.0,2023-07-05,8,False,12.0
R005892,O002293,P00154,S0031,Toys & Games,5.0,2024-01-08,11,False,12.0
R005893,O009301,P01237,S0064,Beauty,5.0,2022-11-23,11,False,11.0
R005894,O001364,P00968,S0131,Jewelry,5.0,2023-05-24,8,False,12.0
R005895,O007189,P01082,S0001,Books,5.0,2024-01-26,14,False,14.0
R005896,O006628,P01627,S0024,Sports,5.0,2023-03-15,14,False,13.0
R005897,O005261,P01737,S0073,Food & Beverage,5.0,2022-08-26,13,False,12.0
R005898,O006816,P01666,S0116,Books,5.0,2022-09-14,2,True,16.0
R005899,O009462,P01535,S0146,Electronics,5.0,2023-06-20,13,False,14.0
R005900,O000681,P01375,S0079,Food & Beverage,5.0,2023-03-17,12,False,14.0
R005901,O009316,P00672,S0013,Food & Beverage,5.0,2023-06-24,5,True,12.0
R005902,O009299,P00937,S0096,Sports,5.0,2023-03-03,8,False,14.0
R005903,O003665,P00796,S0022,Fashion,5.0,2022-10-02,9,False,10.0
R005904,O001662,P01448,S0052,Books,5.0,2023-05-21,9,False,10.0
R005905,O000509,P00255,S0104,Home & Garden,5.0,2022-09-25,9,False,10.0
R005906,O000167,P00801,S0021,Sports,5.0,2022-10-23,8,False,13.0
R005907,O005498,P01089,S0105,Art & Crafts,5.0,2022-12-14,6,True,14.0
R005908,O008300,P01924,S0033,Electronics,5.0,2023-10-05,8,False,13.0
R005909,O001007,P01972,S0131,Electronics,4.0,2022-12-24,12,False,12.0
R005910,O009740,P01831,S0023,Art & Crafts,5.0,2022-11-11,13,False,12.0
R005911,O001915,P01908,S0034,Toys & Games,5.0,2023-07-04,6,True,13.0
R005912,O003495,P00156,S0036,Sports,5.0,2023-02-01,6,True,15.0
R005913,O009634,P00944,S0097,Fashion,5.0,2023-08-31,6,True,13.0
R005914,O009751,P00171,S0133,Toys & Games,5.0,2023-05-27,13,False,12.0
R005915,O006445,P01245,S0125,Beauty,5.0,2023-12-07,13,False,11.0
R005916,O004991,P01084,S0031,Electronics,5.0,2023-08-20,8,False,14.0
R005917,O002537,P01520,S0149,Books,5.0,2022-12-02,8,False,12.0
R005918,O001105,P00252,S0143,Jewelry,4.0,2023-05-13,13,False,13.0
R005919,O003876,P01308,S0104,Electronics,5.0,2022-11-23,9,False,16.0
R005920,O007524,P01130,S0003,Fashion,4.0,2023-12-01,7,True,11.0
R005921,O001753,P01886,S0128,Home & Garden,5.0,2022-10-17,2,True,15.0
R005922,O005311,P01802,S0138,Sports,5.0,2023-12-26,10,False,11.0
R005923,O007297,P00123,S0109,Art & Crafts,5.0,2023-10-18,9,False,13.0
R005924,O002917,P01926,S0016,Beauty,5.0,2023-07-28,13,False,10.0
R005925,O008975,P00387,S0115,Books,5.0,2023-09-08,10,False,11.0
R005926,O005755,P00345,S0035,Jewelry,5.0,2023-06-13,6,True,14.0
R005927,O000153,P00016,S0098,Books,5.0,2023-05-08,11,False,11.0
R005928,O007691,P00696,S0133,Fashion,5.0,2023-11-23,14,False,12.0
R005929,O005680,P00497,S0122,Beauty,5.0,2024-02-18,3,True,14.0
R005930,O003908,P00251,S0063,Jewelry,5.0,2022-10-09,3,True,15.0
R005931,O009136,P00999,S0005,Home & Garden,5.0,2023-06-28,13,False,15.0
R005932,O002553,P00868,S0080,Fashion,5.0,2023-06-19,11,False,11.0
R005933,O002774,P00028,S0029,Books,5.0,2023-09-27,11,False,13.0
R005934,O006099,P00082,S0061,Beauty,4.0,2023-11-26,14,False,11.0
R005935,O003552,P01911,S0082,Art & Crafts,5.0,2023-10-29,5,True,15.0
R005936,O003723,P01750,S0149,Jewelry,4.0,2023-11-15,9,False,9.0
R005937,O009871,P00941,S0131,Beauty,5.0,2023-02-15,12,False,15.0
R005938,O000521,P01084,S0031,Electronics,4.0,2023-05-04,6,True,8.0
R005939,O008034,P01019,S0064,Food & Beverage,5.0,2023-10-23,8,False,14.0
R005940,O004539,P01156,S0036,Electronics,5.0,2022-12-18,4,True,13.0
R005941,O006779,P01934,S0067,Jewelry,5.0,2023-10-29,10,False,13.0
R005942,O001823,P00173,S0118,Toys & Games,4.0,2023-04-17,14,False,11.0
R005943,O004087,P01869,S0019,Food & Beverage,5.0,2022-10-20,11,False,16.0
R005944,O006149,P01316,S0149,Books,5.0,2022-12-11,11,False,13.0
R005945,O008743,P01431,S0062,Sports,5.0,2022-10-05,13,False,11.0
R005946,O009473,P01895,S0133,Jewelry,5.0,2023-01-19,9,False,13.0
R005947,O007742,P00799,S0126,Beauty,5.0,2024-01-06,10,False,11.0
R005948,O000310,P00191,S0134,Art & Crafts,5.0,2023-11-23,14,False,11.0
R005949,O007721,P01259,S0097,Electronics,5.0,2023-10-22,8,False,12.0
R005950,O008223,P01471,S0008,Jewelry,5.0,2022-12-22,8,False,12.0
R005951,O008657,P01804,S0063,Jewelry,5.0,2023-12-17,4,True,13.0
R005952,O003600,P00619,S0065,Sports,5.0,2023-10-11,8,False,15.0
R005953,O003623,P00640,S0062,Food & Beverage,5.0,2023-06-23,13,False,15.0
R005954,O003812,P01976,S0063,Toys & Games,5.0,2023-06-02,8,False,10.0
R005955,O003451,P00726,S0045,Food & Beverage,5.0,2022-12-24,12,False,16.0
R005956,O004592,P00805,S0006,Beauty,5.0,2022-11-21,10,False,11.0
R005957,O000206,P00369,S0086,Beauty,5.0,2022-10-03,11,False,14.0
R005958,O009841,P00245,S0104,Books,5.0,2024-01-09,7,True,13.0
R005959,O001136,P00193,S0005,Sports,5.0,2023-12-19,11,False,12.0
R005960,O009385,P01815,S0120,Home & Garden,5.0,2023-04-07,10,False,17.0
R005961,O002750,P00258,S0134,Beauty,4.0,2023-12-29,11,False,13.0
R005962,O003614,P00709,S0067,Home & Garden,5.0,2024-03-01,8,False,12.0
R005963,O000306,P00007,S0112,Home & Garden,5.0,2024-02-09,13,False,10.0
R005964,O001850,P01871,S0137,Fashion,5.0,2023-02-23,11,False,12.0
R005965,O007670,P00720,S0097,Sports,5.0,2023-06-04,8,False,13.0
R005966,O001989,P00057,S0147,Toys & Games,5.0,2023-11-19,8,False,13.0
R005967,O003241,P01417,S0103,Fashion,5.0,2022-09-24,8,False,14.0
R005968,O002799,P00730,S0133,Jewelry,5.0,2023-12-15,12,False,14.0
R005969,O004516,P00671,S0003,Home & Garden,5.0,2022-10-12,10,False,11.0
R005970,O005631,P01949,S0115,Sports,5.0,2022-11-17,5,True,11.0
R005971,O009373,P01783,S0065,Electronics,5.0,2023-08-24,10,False,11.0
R005972,O003110,P00103,S0111,Electronics,4.0,2023-12-28,9,False,10.0
R005973,O004940,P00833,S0131,Beauty,5.0,2022-09-18,13,False,13.0
R005974,O004060,P01091,S0063,Electronics,5.0,2023-08-28,6,True,15.0
R005975,O001988,P01014,S0133,Food & Beverage,5.0,2023-07-19,8,False,11.0
R005976,O007158,P00688,S0009,Art & Crafts,5.0,2023-11-06,7,True,15.0
R005977,O008875,P00865,S0076,Home & Garden,5.0,2023-12-03,6,True,13.0
R005978,O006614,P01961,S0030,Books,5.0,2023-07-27,11,False,13.0
R005979,O000384,P01994,S0041,Food & Beverage,5.0,2023-10-31,12,False,12.0
R005980,O005635,P00801,S0021,Sports,4.0,2023-03-08,9,False,11.0
R005981,O004308,P00984,S0069,Jewelry,5.0,2022-10-19,13,False,12.0
R005982,O003389,P01700,S0069,Sports,5.0,2023-06-08,11,False,14.0
R005983,O003157,P01049,S0029,Books,5.0,2023-02-21,6,True,11.0
R005984,O009996,P00023,S0030,Electronics,5.0,2023-12-27,13,False,14.0
R005985,O002728,P01153,S0124,Books,5.0,2023-09-17,11,False,12.0
R005986,O006334,P00006,S0145,Fashion,3.0,2023-04-16,9,False,9.0
R005987,O009900,P01089,S0105,Art & Crafts,5.0,2023-05-17,6,True,12.0
R005988,O008752,P01256,S0131,Toys & Games,5.0,2023-12-27,13,False,16.0
R005989,O008303,P00557,S0118,Toys & Games,5.0,2023-12-11,9,False,11.0
R005990,O006038,P01456,S0105,Home & Garden,5.0,2023-05-18,8,False,13.0
R005991,O003833,P01586,S0136,Beauty,5.0,2023-05-20,8,False,12.0
R005992,O008918,P01077,S0076,Jewelry,5.0,2022-12-01,10,False,13.0
R005993,O004777,P01653,S0110,Fashion,4.0,2023-07-03,12,False,12.0
R005994,O004277,P01738,S0045,Beauty,5.0,2023-03-27,9,False,12.0
R005995,O000254,P01432,S0149,Art & Crafts,3.0,2023-08-10,10,False,8.0
R005996,O007896,P01164,S0078,Food & Beverage,5.0,2023-02-15,9,False,14.0
R005997,O009591,P01729,S0014,Electronics,5.0,2023-10-15,9,False,11.0
R005998,O007289,P01612,S0014,Sports,5.0,2022-09-29,14,False,12.0
