product_id,seller_id,category,listing_date,quality_score,price
P01274,S0058,Sports,2023-06-01,6.286162790834628,77.32
P01275,S0003,Sports,2023-09-23,8.21577837049248,36.78
P01276,S0086,Books,2023-10-26,6.617721798472926,11.42
P01277,S0070,Electronics,2022-10-20,8.817710808453684,61.76
P01278,S0130,Electronics,2022-09-29,7.632887370173253,14.75
P01279,S0002,Fashion,2022-12-14,8.44351261878175,49.19
P01280,S0102,Fashion,2022-09-05,7.491638945297078,45.0
P01281,S0035,Food & Beverage,2022-10-12,8.964475828184575,16.71
P01282,S0098,Sports,2022-08-25,6.175545828246881,96.26
P01283,S0030,Food & Beverage,2023-07-25,7.33636132391581,9.41
P01284,S0116,Electronics,2023-10-10,8.791624202797157,146.95
P01285,S0008,Home & Garden,2022-12-24,7.115576394039728,41.22
P01286,S0150,Home & Garden,2023-06-23,6.281306678467334,27.83
P01287,S0044,Fashion,2023-03-25,8.433263873404062,32.59
P01288,S0036,Toys & Games,2023-04-19,7.874563296489235,24.31
P01289,S0077,Electronics,2023-03-06,7.3070972416273765,158.22
P01290,S0031,Home & Garden,2023-10-13,6.773933269088472,15.39
P01291,S0047,Electronics,2023-05-29,7.013540081435576,32.39
P01292,S0055,Jewelry,2023-03-27,6.7530906223927545,166.92
P01293,S0106,Beauty,2023-04-06,6.953240912621081,20.56
P01294,S0121,Sports,2022-10-17,8.527230597923314,88.48
P01295,S0055,Food & Beverage,2022-11-20,7.016528715774327,90.28
P01296,S0144,Electronics,2023-02-28,6.961572336359454,43.22
P01297,S0012,Beauty,2022-09-30,9.48403193879367,57.12
P01298,S0145,Jewelry,2023-10-10,7.373300846708075,28.95
P01299,S0144,Food & Beverage,2023-08-18,7.682713542610397,42.4
P01300,S0140,Electronics,2023-07-04,8.329695213121092,69.92
P01301,S0136,Fashion,2022-10-01,7.535721846251711,48.35
P01302,S0003,Beauty,2023-05-11,6.581018345882644,19.76
P01303,S0144,Food & Beverage,2023-07-09,6.24582236508449,6.14
P01304,S0030,Electronics,2022-09-08,6.4061411858401245,89.16
P01305,S0023,Beauty,2022-12-21,6.803903849230439,6.36
P01306,S0092,Jewelry,2022-10-05,8.191489756651526,56.52
P01307,S0115,Electronics,2022-11-21,7.1925321015758605,126.56
P01308,S0104,Electronics,2023-05-01,7.809242387030926,69.5
P01309,S0118,Electronics,2022-08-18,7.418628589606967,283.29
P01310,S0005,Books,2023-04-18,7.172364708176683,37.6
P01311,S0104,Fashion,2023-05-30,7.214483936340272,19.63
P01312,S0108,Jewelry,2023-01-11,7.654106683427089,74.46
P01313,S0065,Food & Beverage,2023-01-13,6.684531185579493,22.32
P01314,S0121,Books,2022-09-14,7.167747477104024,4.67
P01315,S0030,Toys & Games,2022-12-05,7.985607956372029,12.49
P01316,S0149,Books,2022-10-14,6.254364907265022,10.57
P01317,S0084,Sports,2023-04-07,6.144696767672115,8.44
P01318,S0150,Sports,2023-06-03,7.757061498414312,44.72
P01319,S0032,Electronics,2023-03-09,6.60366932178579,48.84
P01320,S0016,Books,2023-06-12,7.300593948147015,4.34
P01321,S0038,Toys & Games,2022-11-17,6.658011459324466,36.61
P01322,S0142,Books,2022-10-03,6.7829085415889425,29.36
P01323,S0036,Fashion,2023-07-06,7.524225944033593,39.71
P01324,S0114,Fashion,2023-06-28,7.686088011586021,25.55
P01325,S0066,Toys & Games,2023-04-04,7.321400801173086,42.52
P01326,S0105,Books,2023-09-05,8.440832138184685,28.53
P01327,S0085,Beauty,2023-03-27,7.023072388469584,42.35
P01328,S0002,Fashion,2023-08-05,9.387130434313953,17.12
P01329,S0075,Fashion,2023-08-24,6.5837607876775515,41.32
P01330,S0067,Home & Garden,2022-11-08,7.006136645264056,94.79
P01331,S0055,Books,2023-05-14,7.668449577663436,10.27
P01332,S0006,Fashion,2023-10-29,7.840393972148548,177.39
P01333,S0150,Jewelry,2022-11-25,6.098317047242855,47.84
P01334,S0143,Books,2023-06-21,7.146999169870432,16.99
P01335,S0086,Sports,2023-01-23,7.707259857055914,25.14
P01336,S0060,Home & Garden,2023-06-04,6.483855456238473,43.55
P01337,S0101,Fashion,2023-09-20,7.752584697047875,8.22
P01338,S0012,Home & Garden,2023-10-17,7.538086818548583,23.53
P01339,S0049,Sports,2023-10-24,7.964909258267459,17.97
P01340,S0042,Toys & Games,2023-03-14,7.866226442337306,29.52
P01341,S0082,Toys & Games,2023-03-18,7.814395323280125,58.7
P01342,S0035,Books,2023-01-16,8.378058487960896,27.76
P01343,S0134,Sports,2022-08-24,6.089762032945436,6.46
P01344,S0067,Art & Crafts,2023-05-13,7.840227626645257,152.67
P01345,S0080,Art & Crafts,2022-10-04,6.94059244538315,37.75
P01346,S0007,Books,2022-10-09,6.057993488671896,8.9
P01347,S0014,Electronics,2023-08-06,7.379642142657524,67.59
P01348,S0073,Home & Garden,2023-07-01,6.963674507152517,41.94
P01349,S0143,Home & Garden,2023-04-07,6.248690634884822,21.37
P01350,S0149,Toys & Games,2022-11-06,6.42854361862052,31.04
P01351,S0066,Art & Crafts,2022-10-19,6.628981360911693,18.33
P01352,S0091,Food & Beverage,2023-06-30,7.1485870794171475,16.77
P01353,S0130,Fashion,2022-09-07,7.744058958504018,19.12
P01354,S0020,Fashion,2023-08-02,7.011484596710889,10.53
P01355,S0010,Fashion,2023-09-19,8.13420426600523,37.21
P01356,S0025,Toys & Games,2023-05-23,7.722017642616027,42.31
P01357,S0025,Sports,2022-11-02,7.2312487933662535,64.99
P01358,S0054,Beauty,2023-03-30,7.025512959414861,63.81
P01359,S0033,Art & Crafts,2023-03-31,7.390459311495471,38.63
P01360,S0095,Art & Crafts,2023-06-17,7.335998433840703,19.46
P01361,S0014,Food & Beverage,2023-08-08,7.131114966452774,45.38
P01362,S0065,Home & Garden,2023-04-30,7.298161204037768,12.3
P01363,S0110,Electronics,2023-05-22,6.700473228654154,29.0
P01364,S0080,Books,2023-07-01,7.834197010343589,7.66
P01365,S0054,Home & Garden,2023-09-05,7.267949733499562,86.43
P01366,S0125,Sports,2023-05-04,7.343023614562075,91.52
P01367,S0131,Books,2023-02-10,6.008719159913161,24.45
P01368,S0134,Art & Crafts,2022-12-17,7.849302210810362,70.26
P01369,S0025,Sports,2023-05-26,6.225008266476183,21.3
P01370,S0141,Books,2023-05-12,7.6897684602951495,21.88
P01371,S0117,Food & Beverage,2023-06-24,7.6660152661044885,20.97
P01372,S0136,Food & Beverage,2023-07-25,6.747132572078161,45.64
P01373,S0149,Jewelry,2023-02-04,6.428600144645757,66.44
P01374,S0025,Beauty,2023-05-25,7.170243321854249,24.34
P01375,S0079,Food & Beverage,2023-08-20,6.885828196083927,35.73
P01376,S0068,Art & Crafts,2023-01-18,7.068351178082175,60.07
P01377,S0012,Electronics,2023-05-06,8.139304124510602,34.92
P01378,S0032,Fashion,2023-08-19,7.620865827146341,31.54
P01379,S0128,Jewelry,2022-11-12,8.379403069723736,31.24
P01380,S0096,Fashion,2023-04-27,7.449741707159761,4.49
P01381,S0092,Beauty,2023-08-08,7.896233848167047,38.88
P01382,S0141,Books,2023-07-27,8.121946042766066,26.95
P01383,S0031,Toys & Games,2023-05-23,6.699327844153552,32.67
P01384,S0078,Food & Beverage,2023-10-18,6.544934368066192,4.87
P01385,S0020,Electronics,2022-10-30,7.663570600370319,45.02
P01386,S0146,Beauty,2023-03-21,7.960941595566142,5.61
P01387,S0060,Fashion,2023-09-24,6.987694029483123,99.06
P01388,S0134,Jewelry,2023-03-19,6.019400709846084,30.56
P01389,S0093,Food & Beverage,2022-12-04,6.780089624268458,63.28
P01390,S0043,Art & Crafts,2023-02-16,6.644161150632532,63.52
P01391,S0130,Food & Beverage,2022-10-26,7.657170697185899,11.28
P01392,S0060,Jewelry,2022-10-25,6.150187291610628,29.44
P01393,S0031,Jewelry,2023-01-02,8.386714597419763,96.42
P01394,S0005,Toys & Games,2022-11-23,6.730167346568802,13.48
P01395,S0010,Food & Beverage,2023-08-25,8.325168435849646,25.16
P01396,S0089,Food & Beverage,2023-05-06,8.561043605514044,15.75
P01397,S0130,Toys & Games,2023-09-02,8.010874545031163,6.37
P01398,S0126,Sports,2023-04-09,7.213439159564464,7.23
P01399,S0011,Sports,2022-10-20,7.253567634103689,51.61
P01400,S0056,Books,2023-07-31,8.276006470432495,10.57
P01401,S0083,Sports,2023-07-28,7.257442774051164,27.66
P01402,S0137,Home & Garden,2023-10-04,7.607456462796723,63.56
P01403,S0099,Food & Beverage,2022-09-03,7.972828036965778,59.27
P01404,S0149,Electronics,2023-03-06,7.464581134851392,47.93
P01405,S0073,Food & Beverage,2022-11-08,7.553892776785043,17.65
P01406,S0115,Home & Garden,2022-12-11,8.244925630167348,54.35
P01407,S0007,Home & Garden,2023-10-17,6.431279525451698,12.3
P01408,S0080,Fashion,2022-10-20,6.167608318190122,39.59
P01409,S0144,Food & Beverage,2022-12-09,6.965788873197197,36.05
P01410,S0097,Beauty,2023-06-13,7.528161391238546,57.06
P01411,S0004,Home & Garden,2023-02-08,8.158363559899836,7.74
P01412,S0004,Electronics,2023-02-11,7.387567158564671,32.42
P01413,S0103,Toys & Games,2023-02-22,7.141706051088626,13.12
P01414,S0040,Books,2022-10-25,7.054141877026916,17.94
P01415,S0017,Fashion,2023-07-22,6.076405567514782,48.65
P01416,S0101,Toys & Games,2023-02-10,7.230429793193828,87.73
P01417,S0103,Fashion,2023-07-18,7.656086571548505,22.29
P01418,S0124,Electronics,2023-04-18,6.315001096151608,40.03
P01419,S0052,Jewelry,2022-08-21,7.688663467853192,182.76
P01420,S0052,Food & Beverage,2023-06-03,7.687221088892828,29.39
P01421,S0124,Art & Crafts,2022-10-23,6.328369928112718,82.17
P01422,S0063,Beauty,2022-09-28,7.246927147461472,41.72
P01423,S0116,Toys & Games,2023-05-10,8.96010388595297,10.5
P01424,S0062,Food & Beverage,2023-01-04,6.787438339306075,7.98
P01425,S0007,Beauty,2023-03-15,6.454843457447058,9.57
P01426,S0092,Jewelry,2022-12-08,6.84264908890875,123.73
P01427,S0014,Art & Crafts,2023-03-07,7.33520342716647,77.13
P01428,S0086,Beauty,2023-05-15,7.218890594654558,145.4
P01429,S0133,Beauty,2022-09-03,7.2871042459748345,65.01
P01430,S0130,Toys & Games,2023-01-28,6.6760120550229045,67.16
P01431,S0062,Sports,2023-01-11,7.787069166996874,27.07
P01432,S0149,Art & Crafts,2023-04-03,6.778532793618097,11.82
P01433,S0079,Food & Beverage,2023-08-19,6.626738812860716,45.76
P01434,S0149,Jewelry,2022-10-29,6.924722894495479,101.76
P01435,S0138,Art & Crafts,2023-07-30,7.2801321314952565,32.48
P01436,S0058,Electronics,2023-09-25,7.727154006278292,81.26
P01437,S0120,Sports,2023-05-08,8.358521950395783,55.75
P01438,S0133,Electronics,2022-10-15,6.606906432899212,166.47
P01439,S0065,Jewelry,2022-09-21,7.727871614919909,205.29
P01440,S0013,Toys & Games,2022-10-08,8.563046259066134,40.95
P01441,S0082,Toys & Games,2022-12-09,8.361615344689524,52.12
P01442,S0139,Jewelry,2023-07-23,6.491500624371776,109.92
P01443,S0149,Fashion,2023-02-20,7.153918300241958,22.9
P01444,S0052,Jewelry,2023-07-04,7.049089169480889,133.45
P01445,S0117,Sports,2023-09-21,8.648188980968747,14.11
P01446,S0026,Home & Garden,2023-06-27,6.510648381142128,84.64
P01447,S0034,Toys & Games,2022-11-27,8.129638325772792,10.19
P01448,S0052,Books,2023-04-23,7.178406862543836,20.81
P01449,S0112,Sports,2022-11-05,6.645367414155641,21.89
P01450,S0082,Sports,2023-10-15,7.789812647729834,67.03
P01451,S0042,Sports,2023-02-22,7.702968898627988,41.9
P01452,S0021,Beauty,2023-05-17,7.718390782786653,9.25
P01453,S0042,Sports,2023-02-24,7.706345957293445,60.28
P01454,S0141,Toys & Games,2022-11-15,8.02919422376206,16.69
P01455,S0113,Home & Garden,2022-09-04,8.039003709529961,73.72
P01456,S0105,Home & Garden,2022-11-05,7.901073078134152,36.47
P01457,S0017,Sports,2023-01-01,6.023289799006193,59.07
P01458,S0120,Electronics,2023-02-06,7.61362428628148,27.71
P01459,S0137,Toys & Games,2023-04-22,7.82304864829235,16.53
P01460,S0129,Toys & Games,2023-02-13,7.18382880883814,18.36
P01461,S0130,Art & Crafts,2023-04-05,7.972559797566843,59.15
P01462,S0060,Food & Beverage,2023-08-02,7.142679056906154,88.7
P01463,S0048,Fashion,2023-08-30,6.633500509701514,17.39
P01464,S0029,Fashion,2023-02-20,6.732891048169423,78.37
P01465,S0097,Electronics,2023-06-01,7.692949155087905,10.51
P01466,S0010,Fashion,2023-01-20,7.04995838394728,12.74
P01467,S0058,Art & Crafts,2023-06-11,6.1592902580695315,13.84
P01468,S0021,Jewelry,2023-05-06,7.3592054868970935,24.69
P01469,S0028,Fashion,2022-08-16,7.608645196167311,9.33
P01470,S0034,Toys & Games,2022-09-15,7.657491976699213,36.86
P01471,S0008,Jewelry,2022-11-30,8.440867404451556,61.39
P01472,S0079,Fashion,2023-07-13,7.28754121620249,44.86
P01473,S0145,Toys & Games,2022-10-03,6.6656367221833435,46.03
P01474,S0087,Toys & Games,2023-10-13,8.00974505781712,32.76
P01475,S0088,Sports,2023-08-02,7.797390085066071,72.86
P01476,S0069,Home & Garden,2022-12-24,7.274890757435804,34.46
P01477,S0087,Electronics,2022-11-18,7.606855401574136,23.06
P01478,S0101,Art & Crafts,2023-07-08,6.022779336177106,69.47
P01479,S0008,Beauty,2023-02-01,8.393014366953778,20.67
P01480,S0077,Food & Beverage,2023-01-24,7.252083582218313,10.97
P01481,S0087,Fashion,2023-07-13,8.385219420317311,28.72
P01482,S0043,Fashion,2023-05-21,7.6359695421544105,15.95
P01483,S0129,Jewelry,2023-04-26,7.175388939062625,52.17
P01484,S0109,Jewelry,2023-08-18,6.504363963638539,95.94
P01485,S0017,Food & Beverage,2023-03-19,6.407434786555333,30.63
P01486,S0133,Fashion,2023-02-23,6.680769675355098,16.15
P01487,S0148,Books,2023-03-07,7.4531358871600375,11.21
P01488,S0021,Art & Crafts,2023-05-22,7.092131020077894,70.39
P01489,S0058,Fashion,2023-02-04,7.029858990784966,49.26
P01490,S0110,Home & Garden,2023-04-15,6.330740851026372,191.59
P01491,S0139,Food & Beverage,2023-03-27,7.955425625650999,59.59
P01492,S0143,Books,2022-08-31,6.215849109929987,41.36
P01493,S0135,Art & Crafts,2022-09-25,8.863888279308744,9.82
P01494,S0028,Fashion,2022-11-25,8.32715602280539,61.01
P01495,S0051,Beauty,2023-05-31,8.550720963638996,31.74
P01496,S0005,Sports,2022-08-14,7.4498205436721685,27.7
P01497,S0005,Home & Garden,2022-09-15,6.872096595945176,41.67
P01498,S0094,Beauty,2023-01-24,7.760069155084876,70.54
P01499,S0096,Jewelry,2023-07-30,6.681151874842238,108.76
P01500,S0008,Jewelry,2023-05-18,7.602318039570891,36.08
P01501,S0064,Fashion,2023-02-27,7.156459572339028,59.98
P01502,S0138,Jewelry,2023-06-29,7.4962593483679605,43.75
P01503,S0038,Home & Garden,2023-06-17,7.159072738299962,43.32
P01504,S0111,Art & Crafts,2023-05-08,6.573321162574046,23.38
P01505,S0112,Toys & Games,2023-04-09,6.73391566363399,22.24
P01506,S0081,Electronics,2023-07-01,7.167795921257818,110.03
P01507,S0136,Food & Beverage,2022-09-24,6.104552744544412,10.09
P01508,S0104,Art & Crafts,2023-04-14,7.006914259346033,141.29
P01509,S0073,Toys & Games,2022-10-26,6.148493718661092,6.17
P01510,S0049,Books,2022-11-26,6.707549417269481,10.26
P01511,S0036,Home & Garden,2022-08-21,8.625856810787873,48.98
P01512,S0126,Beauty,2023-09-07,6.077747394033379,52.85
P01513,S0068,Toys & Games,2023-08-23,8.317885587869485,24.45
P01514,S0078,Home & Garden,2023-08-08,6.5451154976308015,34.79
P01515,S0105,Sports,2022-11-06,8.743091361416253,59.79
P01516,S0122,Beauty,2023-07-16,7.969984569154999,27.53
P01517,S0119,Jewelry,2023-07-22,7.611152918655652,222.07
P01518,S0114,Jewelry,2023-05-15,8.03527787137887,142.58
P01519,S0010,Beauty,2023-03-17,7.263916038090538,66.57
P01520,S0149,Books,2022-10-20,7.128602129339661,7.64
P01521,S0140,Books,2023-03-30,7.7290657366526965,15.54
P01522,S0091,Books,2023-04-25,7.993981005625102,13.02
P01523,S0002,Toys & Games,2022-11-29,8.351111755393436,11.85
P01524,S0118,Food & Beverage,2022-09-23,6.696461279414738,30.92
P01525,S0013,Toys & Games,2023-05-09,8.42041969663253,17.23
P01526,S0095,Fashion,2022-09-20,7.227798812990665,55.94
P01527,S0144,Electronics,2023-03-04,7.666548610057515,25.32
P01528,S0032,Beauty,2023-09-29,6.90854144872085,131.0
P01529,S0032,Art & Crafts,2023-07-23,7.43911682653087,14.55
P01530,S0124,Electronics,2022-11-19,6.214906432883773,71.04
P01531,S0011,Sports,2022-12-10,7.692238371110223,81.11
P01532,S0010,Toys & Games,2022-08-18,7.97143597355622,16.78
P01533,S0015,Toys & Games,2023-07-03,6.423433556923931,52.4
P01534,S0017,Home & Garden,2023-02-11,6.290572019491574,13.63
P01535,S0146,Electronics,2022-09-08,6.632584697451248,190.47
P01536,S0059,Home & Garden,2023-01-11,7.952141172063809,36.84
P01537,S0078,Art & Crafts,2022-10-07,6.513663149134118,18.5
P01538,S0124,Home & Garden,2023-04-14,6.912254417893267,28.67
P01539,S0114,Electronics,2023-08-30,7.060040451434673,113.85
P01540,S0022,Beauty,2023-08-17,6.794455059132465,20.75
P01541,S0032,Sports,2023-10-21,7.142640030866206,23.64
P01542,S0113,Toys & Games,2023-05-05,8.90624922501593,22.19
P01543,S0120,Art & Crafts,2023-10-24,7.533472089880129,11.62
P01544,S0149,Toys & Games,2023-03-13,7.6382146523553756,113.67
P01545,S0122,Fashion,2023-09-11,8.094255285137802,21.05
P01546,S0032,Sports,2022-08-10,6.081570026871036,83.74
P01547,S0119,Food & Beverage,2022-09-01,7.630016550379548,27.41
P01548,S0039,Home & Garden,2023-03-02,7.651099015662206,16.57
P01549,S0012,Jewelry,2023-06-24,9.40118793186225,72.51
P01550,S0018,Electronics,2023-02-23,8.218260719502467,111.61
P01551,S0149,Toys & Games,2023-07-30,6.456711228357696,22.79
P01552,S0141,Home & Garden,2022-11-30,7.940219660038327,94.61
P01553,S0149,Art & Crafts,2023-05-15,6.402345934227801,67.48
P01554,S0126,Toys & Games,2023-01-10,7.844997792605007,55.26
P01555,S0136,Food & Beverage,2023-01-20,7.705332306203442,16.05
P01556,S0046,Sports,2023-03-18,8.049766864505898,18.15
P01557,S0104,Sports,2022-11-07,7.285470228448455,26.35
P01558,S0135,Toys & Games,2023-01-22,8.008761408597532,31.0
P01559,S0086,Art & Crafts,2023-10-29,6.928663489590305,46.12
P01560,S0150,Sports,2023-03-03,6.5067962151187455,7.58
P01561,S0089,Sports,2023-05-17,8.010056092297534,42.77
P01562,S0022,Food & Beverage,2022-10-12,6.060993095705509,26.31
P01563,S0092,Electronics,2023-08-19,6.763620746994919,47.74
P01564,S0029,Art & Crafts,2022-08-12,8.273179192337892,83.74
P01565,S0013,Art & Crafts,2023-01-12,8.503359534062847,41.77
P01566,S0002,Beauty,2023-04-14,8.345736818118175,94.46
P01567,S0029,Beauty,2023-04-22,7.534300724567754,27.86
P01568,S0027,Sports,2023-03-31,6.739997771919954,91.14
P01569,S0050,Jewelry,2023-06-10,7.481559734321345,269.48
P01570,S0095,Beauty,2023-08-09,8.068374358464158,94.57
P01571,S0088,Sports,2023-09-07,8.02657038040632,17.97
P01572,S0044,Books,2022-10-21,8.445223449668898,13.52
P01573,S0022,Fashion,2023-02-11,6.409008677385591,25.13
P01574,S0097,Fashion,2022-10-09,7.175939958480957,48.98
P01575,S0003,Art & Crafts,2023-07-11,7.43969086996735,51.61
P01576,S0118,Jewelry,2023-01-19,6.6615859828553114,37.24
P01577,S0019,Food & Beverage,2022-10-03,7.509880400316658,24.47
P01578,S0023,Electronics,2022-11-27,6.65870704849991,11.84
P01579,S0030,Beauty,2023-03-14,6.276464173570674,104.96
P01580,S0039,Books,2023-04-05,7.298080904096608,10.99
P01581,S0108,Sports,2022-08-29,8.459828865564761,45.02
P01582,S0111,Jewelry,2022-12-27,6.451762825867152,56.87
P01583,S0025,Art & Crafts,2023-04-30,7.224317317886458,74.55
P01584,S0128,Beauty,2022-12-25,7.865946099679412,3.42
P01585,S0111,Jewelry,2022-10-17,6.142049135298653,71.89
P01586,S0136,Beauty,2023-08-28,6.975753211996119,30.43
P01587,S0106,Electronics,2022-12-04,7.404328657296625,41.47
P01588,S0144,Electronics,2023-02-22,7.026439951655638,237.17
P01589,S0072,Food & Beverage,2023-03-01,7.744212127493162,11.4
P01590,S0129,Fashion,2023-03-10,6.577874033315165,61.4
P01591,S0108,Home & Garden,2022-10-03,6.67249834260793,48.44
P01592,S0005,Home & Garden,2023-05-22,7.873131223316012,99.94
P01593,S0003,Beauty,2023-05-28,7.256392699056438,19.42
P01594,S0132,Food & Beverage,2023-01-30,7.1528111029072665,12.9
P01595,S0104,Home & Garden,2023-07-21,8.08400625226039,87.55
P01596,S0064,Art & Crafts,2023-08-13,6.648627327751161,41.88
P01597,S0106,Home & Garden,2022-12-14,7.432329076355222,10.58
P01598,S0098,Toys & Games,2023-10-13,6.270837699635656,17.21
P01599,S0010,Sports,2023-08-21,7.08258749441101,58.64
P01600,S0149,Food & Beverage,2023-06-29,6.28942127227304,45.31
P01601,S0128,Art & Crafts,2023-10-24,8.622461116802715,17.31
P01602,S0046,Jewelry,2023-05-27,6.9452984704535705,7.08
P01603,S0066,Art & Crafts,2023-05-23,7.934807110810421,45.3
P01604,S0112,Fashion,2023-03-22,7.886596794491306,12.48
P01605,S0013,Jewelry,2022-10-11,8.055544418137753,14.51
P01606,S0137,Books,2023-10-08,7.580058384521376,1.72
P01607,S0086,Sports,2022-09-25,6.922067136195624,82.56
P01608,S0090,Sports,2023-02-26,6.651780286787286,47.72
P01609,S0058,Sports,2023-07-11,6.951310061849834,35.94
P01610,S0054,Sports,2023-09-26,8.205615064533518,130.79
P01611,S0012,Beauty,2023-09-17,9.47198314434132,55.14
P01612,S0014,Sports,2022-10-07,7.8755291186364484,156.87
P01613,S0121,Sports,2023-09-09,8.724305916586243,14.13
P01614,S0121,Sports,2023-04-22,8.778261071409716,41.88
P01615,S0020,Food & Beverage,2022-10-12,6.935698366584086,6.36
P01616,S0075,Beauty,2023-04-04,7.814888654354929,27.56
P01617,S0144,Electronics,2023-05-24,7.790133445872428,48.86
P01618,S0070,Art & Crafts,2022-09-15,8.285901529982706,49.2
P01619,S0056,Art & Crafts,2022-09-02,8.923524956690937,30.91
P01620,S0101,Jewelry,2023-09-22,6.831572124138366,119.96
P01621,S0132,Food & Beverage,2022-10-06,7.202165330786431,40.69
P01622,S0111,Toys & Games,2023-09-29,7.419609426544744,148.53
P01623,S0125,Art & Crafts,2023-07-31,7.901184026151877,23.16
P01624,S0132,Home & Garden,2023-08-26,6.489232548104532,17.16
P01625,S0020,Toys & Games,2023-06-01,7.492261956477284,32.26
P01626,S0138,Sports,2023-01-13,7.541631172288165,22.66
P01627,S0024,Sports,2022-10-04,6.537114281241282,140.88
P01628,S0037,Beauty,2023-10-15,7.553213679592782,26.4
P01629,S0054,Toys & Games,2022-09-25,8.104444560347693,16.85
P01630,S0103,Home & Garden,2023-07-02,7.321947641299351,24.98
P01631,S0149,Beauty,2023-10-15,6.645802137155802,58.83
P01632,S0038,Jewelry,2023-10-13,6.96254790365521,64.22
P01633,S0004,Toys & Games,2022-10-03,7.734708501976134,15.86
P01634,S0057,Food & Beverage,2022-10-12,6.809821628539688,87.85
P01635,S0020,Sports,2023-05-03,6.396745079695402,21.7
P01636,S0017,Sports,2022-10-16,7.923280984630608,44.29
P01637,S0119,Fashion,2023-03-12,8.022935080085235,55.8
P01638,S0071,Beauty,2023-09-02,7.967840740575401,8.98
P01639,S0004,Electronics,2022-11-05,7.3220943871121165,87.53
P01640,S0014,Electronics,2023-10-31,6.710263528051433,25.63
P01641,S0003,Beauty,2023-05-16,7.31432859693425,63.96
P01642,S0080,Food & Beverage,2023-04-22,6.8183932875713,10.73
P01643,S0055,Books,2023-01-15,7.588360231883907,28.82
P01644,S0132,Beauty,2023-03-30,7.086939739962727,80.21
P01645,S0120,Food & Beverage,2022-12-17,7.494307631765743,46.18
P01646,S0024,Jewelry,2022-09-26,6.269571569834876,89.08
P01647,S0082,Sports,2023-01-02,7.492150957001062,35.78
P01648,S0147,Home & Garden,2023-06-20,6.838207800841303,22.97
P01649,S0060,Books,2023-09-25,6.25227157259153,53.71
P01650,S0147,Toys & Games,2023-10-16,8.365291434682335,15.14
P01651,S0049,Books,2022-08-10,7.709900026295409,7.22
P01652,S0063,Home & Garden,2023-07-03,8.318980116249168,62.03
P01653,S0110,Fashion,2023-10-22,6.803587340666727,17.52
P01654,S0150,Sports,2022-12-31,7.817961783829729,20.13
P01655,S0109,Electronics,2023-10-26,7.275860979159331,18.78
P01656,S0076,Food & Beverage,2023-08-09,8.038339739047174,15.75
P01657,S0030,Beauty,2023-10-02,6.737124938055428,31.0
P01658,S0058,Beauty,2022-10-08,7.920023761638251,40.22
P01659,S0117,Electronics,2023-05-08,8.64092258031663,127.59
P01660,S0100,Books,2022-09-26,7.707896926029087,25.24
P01661,S0019,Sports,2023-07-06,6.344388534851508,36.95
P01662,S0094,Art & Crafts,2023-10-26,7.041926415742439,25.43
P01663,S0113,Food & Beverage,2023-09-16,7.571253199367154,34.86
P01664,S0146,Jewelry,2023-10-16,6.541818446493743,201.65
P01665,S0063,Home & Garden,2022-12-17,8.710816324208576,40.3
P01666,S0116,Books,2022-09-20,7.063769590417184,11.38
P01667,S0113,Toys & Games,2022-10-04,7.152199977961549,11.97
P01668,S0047,Fashion,2022-09-27,6.547829741259807,10.42
P01669,S0057,Beauty,2023-02-02,6.399745949298888,56.43
P01670,S0118,Books,2023-05-28,6.463719227765697,26.29
P01671,S0045,Fashion,2022-09-23,7.5958863785066,52.56
P01672,S0145,Home & Garden,2023-01-25,7.126253187784094,32.86
P01673,S0004,Beauty,2023-05-06,6.511541322585936,102.06
P01674,S0148,Beauty,2023-09-29,7.35864553140839,22.48
P01675,S0047,Art & Crafts,2023-07-10,6.815769853700718,64.0
P01676,S0143,Books,2022-12-25,6.227890538889087,16.05
P01677,S0047,Sports,2023-04-12,7.352283577202915,26.46
P01678,S0078,Electronics,2023-01-03,7.404194376758982,95.76
P01679,S0124,Electronics,2023-03-26,7.441786438104195,82.72
P01680,S0075,Jewelry,2023-05-15,7.956941891117184,96.93
P01681,S0103,Toys & Games,2022-12-11,6.000105653864594,28.27
P01682,S0137,Fashion,2023-02-16,8.407841607693445,32.13
P01683,S0090,Books,2023-08-17,7.628417534109326,111.89
P01684,S0144,Food & Beverage,2022-10-27,7.807963393178571,59.78
P01685,S0069,Toys & Games,2022-11-10,6.031286590614869,47.23
P01686,S0061,Art & Crafts,2023-03-22,7.867717591571479,32.59
P01687,S0138,Beauty,2022-10-12,8.119577057376208,74.12
P01688,S0050,Sports,2022-11-04,7.674438285917397,65.15
P01689,S0003,Books,2022-11-04,6.686574769443937,16.91
P01690,S0107,Toys & Games,2023-02-25,7.477556057837195,20.78
P01691,S0113,Toys & Games,2023-03-10,8.919833379284182,24.83
P01692,S0094,Sports,2023-02-28,7.857094682836321,3.41
P01693,S0118,Jewelry,2023-09-13,7.141122809249213,86.22
P01694,S0081,Fashion,2023-08-25,8.891259355497994,22.4
P01695,S0109,Fashion,2022-11-05,6.885874243468872,118.41
P01696,S0051,Toys & Games,2022-10-08,8.698587132620958,26.91
P01697,S0147,Home & Garden,2023-05-06,7.452676586988733,14.07
P01698,S0035,Toys & Games,2022-11-10,9.365692442720597,25.46
